z,xv,yv,zv,label
0.21536,-0.015403,-0.0081306,-0.0072022,5
0.21469,-0.015087,-0.0074553,-0.0080702,5
0.21401,-0.013879,-0.016625,-0.0081649,5
0.21332,-0.016108,-0.012012,-0.0083094,5
0.21266,-0.015411,-0.0066133,-0.0077422,5
0.21207,-0.014157,-0.0065977,-0.0070994,5
0.21157,-0.010588,-0.012526,-0.0060019,5
0.21093,-0.01657,-0.0081315,-0.007702,5
0.21036,-0.017001,-0.0098389,-0.0068742,5
0.20971,-0.011955,-0.008241,-0.0077874,5
0.20904,-0.0097895,-0.0090525,-0.0080489,5
0.20838,-0.0074524,-0.013348,-0.0079848,5
0.2077,-0.012093,-0.0118,-0.0081286,5
0.20707,-0.019149,-0.0055041,-0.0075338,5
0.20644,-0.018109,-0.0052817,-0.007521,5
0.20587,-0.012608,-1.6104e-05,-0.0069179,5
0.20517,-0.013516,-0.012674,-0.0082837,5
0.20459,-0.011712,-0.0078427,-0.007072,5
0.204,-0.016369,-0.00060141,-0.0070074,5
0.20332,-0.012686,-0.0052692,-0.0081929,5
0.20259,-0.012466,-0.010743,-0.0087462,5
0.20189,-0.010915,-0.005731,-0.0084059,5
0.20136,-0.012599,-0.0068049,-0.0063891,5
0.20086,-0.016742,-0.0078709,-0.0060351,5
0.20042,-0.02142,-0.012492,-0.0052462,5
0.19977,-0.0075665,-0.0016453,-0.0077732,5
0.19911,-0.0080734,-0.0020498,-0.0078707,5
0.19842,-0.010262,-0.0050813,-0.0083789,5
0.19764,-0.010332,-0.0023794,-0.0093384,5
0.1969,-0.01124,-0.00076609,-0.0088547,5
0.19623,-0.012631,-0.0021376,-0.0079928,5
0.19574,-0.014212,-0.0032307,-0.0059965,5
0.19531,-0.012373,-0.0030003,-0.0050717,5
0.19484,-0.012247,0.0034583,-0.0056644,5
0.19424,-0.012724,-0.00080499,-0.0072498,5
0.19365,-0.013581,-0.0026756,-0.007069,5
0.19298,-0.012708,-0.0031597,-0.0080178,5
0.19223,-0.013713,-0.010714,-0.0090399,5
0.19156,-0.011249,-0.0032367,-0.00798,5
0.19091,-0.012363,0.0012371,-0.0079627,5
0.1904,-0.0093501,0.0053209,-0.005947,5
0.19007,-0.0095009,0.00032802,-0.0040308,5
0.18969,-0.016182,-0.0026811,-0.0045328,5
0.18921,-0.01398,-0.0016366,-0.0057887,5
0.18866,-0.0078985,0.0014299,-0.0065473,5
0.18804,-0.0094611,-0.0027292,-0.0074202,5
0.18745,-0.0099964,0.0011759,-0.007119,5
0.18688,-0.0074374,0.0045367,-0.006842,5
0.18635,-0.006288,0.00479,-0.0063229,5
0.18594,-0.009552,-0.00010116,-0.0049379,5
0.1856,-0.0083295,-0.0020426,-0.0041429,5
0.18524,-0.012165,0.0017804,-0.004428,5
0.18488,-0.011164,0.0022316,-0.0041081,5
0.18438,-0.012324,0.0027185,-0.0061217,5
0.18402,-0.0063169,0.0026448,-0.0042264,5
0.18374,-0.010687,0.0037783,-0.0034084,5
0.18342,-0.010712,0.0014304,-0.0038073,5
0.18288,-0.017223,0.0031935,-0.0064705,5
0.18245,-0.012645,0.00035006,-0.0051894,5
0.18211,-0.011376,0.0037772,-0.0041154,5
0.18173,-0.010863,0.0021369,-0.0045681,5
0.18149,-0.011161,0.0034213,-0.0028535,5
0.18129,-0.0086465,0.0037315,-0.0023602,5
0.18109,-0.0078226,0.0032359,-0.0025038,5
0.18091,-0.011323,0.0044009,-0.0020406,5
0.18069,-0.0097834,0.0043967,-0.0026369,5
0.1805,-0.0088678,0.0048368,-0.0022926,5
0.18036,-0.0097513,0.0017294,-0.0016692,5
0.18011,-0.0081835,0.0036415,-0.0030723,5
0.17992,-0.0055036,0.0036539,-0.0023162,5
0.17978,-0.0076001,0.0047153,-0.0016346,5
0.1796,-0.0095877,0.010696,-0.0022032,5
0.17949,-0.0086734,0.007289,-0.0012909,5
0.17951,8.3725e-05,-3.6446e-05,-2.3995e-06,5
0.17947,-0.0099458,0.00546,-0.00049297,5
0.17939,-0.0079854,0.0073447,-0.00093419,5
0.17938,-0.0067456,0.0054713,-0.0001375,5
0.17934,-0.0039967,0.0016902,-0.00049944,5
0.17922,-0.010677,0.0045379,-0.0014109,5
0.17909,-0.0067884,0.0066095,-0.0015625,5
0.17896,-0.0075338,0.011474,-0.0016561,5
0.17874,-0.016983,0.010091,-0.002564,5
0.17877,-0.0068556,0.0049709,0.00039485,5
0.17883,-0.012093,0.0040364,0.00068079,5
0.17883,-0.010219,0.005049,-1.9149e-05,5
0.17895,-0.010251,0.005028,0.0015169,5
0.17913,-0.007363,0.0068089,0.0020817,5
0.17924,-0.0078521,0.013388,0.0014374,5
0.17942,-0.0069713,0.011734,0.0021996,5
0.17954,-0.0096605,0.0040519,0.0014119,5
0.1796,-0.0061121,0.0052835,0.00069399,5
0.17966,-0.0059606,0.0066677,0.00076623,5
0.17977,-0.0043176,0.014371,0.0012704,5
0.17997,-0.0067829,0.013088,0.0023345,5
0.18009,-0.0078454,0.0041781,0.0014889,5
0.18036,-0.010574,0.0098035,0.0032001,3
0.18057,-0.011151,0.0033258,0.0025471,3
0.18083,-0.0042925,0.010047,0.0030698,3
0.18101,-0.0023619,0.014694,0.0021933,3
0.18121,-0.0076278,0.014565,0.0024403,3
0.18138,-0.015314,0.0039672,0.0020089,3
0.18155,-0.0075604,0.0056872,0.0019617,3
0.18171,-0.010692,0.0072162,0.0019262,3
0.1818,-0.0036553,0.013915,0.0011651,3
0.18196,-0.0016979,0.0089332,0.0019437,3
0.18218,0.00037411,0.0050851,0.002585,3
0.18248,-0.0039028,0.011939,0.0036422,3
0.18284,-0.0048019,0.0095581,0.0042276,3
0.183,-0.0089024,0.014178,0.0019709,3
0.18294,-0.01039,0.013369,-0.00072054,3
0.18301,-0.0057738,0.0091409,0.00083813,3
0.18315,-0.0035995,0.010095,0.0016929,3
0.18324,-0.0087729,0.0084068,0.0010134,3
0.18333,-0.0099781,0.013565,0.0010706,3
0.18347,-0.0016625,0.013236,0.0017116,3
0.18359,-0.0031291,0.012193,0.0013976,3
0.18371,-0.0083284,0.0090925,0.0015045,3
0.18377,-0.0063341,0.0093172,0.00068953,3
0.1839,0.00062779,0.014528,0.00157,3
0.184,-0.005904,0.011864,0.0011478,3
0.18411,-0.0054715,0.0069057,0.0013955,3
0.18417,-0.0080358,0.006456,0.00071673,3
0.18402,-0.015042,0.015897,-0.0018996,3
0.18399,-0.0095265,0.015687,-0.00033943,3
0.18406,-0.0034125,0.018533,0.00085439,3
0.18409,-0.0042571,0.015258,0.00034558,3
0.18414,-0.005974,0.012364,0.00059973,3
0.18418,-0.0094824,0.0057199,0.00050878,3
0.18429,-0.0086521,0.0071028,0.0012692,3
0.18433,-0.0072827,0.0087856,0.00059284,3
0.18433,-0.0034967,0.013882,-8.5151e-05,3
0.18434,-0.0045639,0.013947,0.00010907,3
0.18424,-0.0023985,0.011841,-0.0011877,3
0.1842,-0.0070365,0.0054351,-0.00040162,3
0.18413,-0.0034084,0.008067,-0.00093524,3
0.18409,-0.0079836,0.0097896,-0.00042714,3
0.18407,-0.0021404,0.015218,-0.00024392,3
0.18401,0.0022351,0.016923,-0.00066928,3
0.18401,0.0038208,0.0098083,-7.1631e-05,3
0.18397,-0.0055429,0.00994,-0.00044507,3
0.1839,-0.0073852,0.010167,-0.00083947,3
0.18385,-0.012954,0.014388,-0.00057056,3
0.18381,-0.0066687,0.016987,-0.00049104,3
0.18381,-0.0018972,0.01383,1.82e-05,3
0.18377,0.0008517,0.013542,-0.00051124,3
0.18371,-0.003747,0.0097049,-0.00069572,3
0.18376,-0.0015652,0.011305,0.00059458,3
0.18379,-0.0066431,0.010249,0.00036541,3
0.18374,-0.0012923,0.01154,-0.00065217,3
0.18377,-0.0011179,0.008263,0.00034702,3
0.18371,-0.0041899,0.0095615,-0.00071049,3
0.18366,-0.0075436,0.0081668,-0.00064545,3
0.18348,-0.0088708,0.015778,-0.0021343,3
0.18346,0.0012879,0.013183,-0.00024481,3
0.18332,-0.004212,0.01901,-0.0017396,3
0.18312,-0.0063013,0.019444,-0.0023115,3
0.18298,0.0014918,0.012266,-0.00169,3
0.1828,0.0023528,0.015922,-0.0021742,3
0.18276,-0.0016978,0.0082441,-0.00041154,3
0.18276,-0.00088098,0.0079506,-5.8196e-05,3
0.18273,-0.0013002,0.0071464,-0.00033023,3
0.18262,-0.0042573,0.012679,-0.0012731,3
0.18246,-0.013402,0.019238,-0.001938,3
0.18239,-0.0039274,0.01814,-0.00089057,3
0.18229,-0.0023139,0.016109,-0.0011929,3
0.18216,-0.0021168,0.016262,-0.0014923,3
0.18193,-0.0062084,0.01387,-0.0028193,3
0.18167,-0.0073187,0.0059507,-0.003135,3
0.18156,-0.0091319,0.0069752,-0.0012743,3
0.18151,-0.0032177,0.013158,-0.00065761,3
0.18145,0.0016861,0.013436,-0.00069127,3
0.18124,0.004309,0.017052,-0.0025035,3
0.18108,0.0012852,0.016699,-0.0019395,3
0.18082,-0.0043672,0.01444,-0.0031735,3
0.18049,-0.0052922,0.011246,-0.0039022,3
0.18029,-0.0067274,0.0068706,-0.0023288,3
0.18019,-0.0041313,0.012103,-0.0012364,3
0.18011,0.00064879,0.01463,-0.00097849,3
0.1801,0.0064214,0.013972,-0.0001461,3
0.17992,0.0003998,0.01678,-0.0020855,3
0.17963,-0.002313,0.011891,-0.003484,3
0.17939,-0.0024967,0.010908,-0.0028754,3
0.1791,-0.0059658,0.0046854,-0.0034618,3
0.179,-0.0057011,0.0098062,-0.0012251,3
0.17891,0.0018631,0.013704,-0.0011061,3
0.17866,0.0020937,0.014238,-0.003014,3
0.17838,-0.0043781,0.01487,-0.0032923,3
0.17807,-0.0012323,0.011408,-0.0037399,3
0.1777,-0.0011271,0.015515,-0.004437,3
0.17741,0.0060465,0.012396,-0.0034726,3
0.17717,0.0080545,0.013732,-0.0029267,3
0.17698,0.0019522,0.012777,-0.0022942,3
0.17677,-0.00044781,0.014124,-0.0024932,3
0.17631,0.00012298,-0.00016376,5.1868e-05,3
0.17599,-0.0012909,0.0093039,-0.0038221,3
0.17574,0.00057153,0.0099974,-0.0030285,3
0.17549,0.0008825,0.012208,-0.0030271,3
0.17524,0.0032182,0.01164,-0.002976,3
0.17489,8.3666e-05,0.010349,-0.0042138,3
0.17454,-0.0019457,0.009937,-0.0041053,3
0.1742,-0.0032995,0.0088126,-0.0041619,3
0.17382,-0.0028419,0.013056,-0.0044759,3
0.17354,0.0044263,0.014658,-0.0034376,3
0.17325,0.004237,0.014737,-0.0034298,3
0.17306,0.00058358,0.012364,-0.0022927,3
0.1728,0.0001108,0.0089655,-0.0030928,3
0.1725,-0.0018856,0.013592,-0.003583,3
0.1721,-0.0010364,0.014071,-0.0048637,3
0.17184,0.002965,0.011249,-0.0030732,3
0.17159,0.0026073,0.014724,-0.00298,3
0.17128,0.002535,0.010738,-0.0037983,3
0.17094,0.0018522,0.0063967,-0.0040901,3
0.17063,0.00243,0.0088024,-0.0036606,3
0.17035,-0.0039357,0.0088702,-0.0034376,3
0.17003,-0.0012382,0.01283,-0.0038383,3
0.16969,0.0010314,0.013298,-0.0040051,3
0.16936,0.0058581,0.012906,-0.0040315,3
0.16913,0.0055788,0.0097115,-0.0027129,3
0.16887,-0.00029517,0.012282,-0.0031071,3
0.16859,-0.0034828,0.011563,-0.0034123,3
0.16822,-0.0043523,0.0062225,-0.0044218,3
0.16787,0.0024268,0.010729,-0.0041478,3
0.16754,0.0021444,0.012964,-0.0039454,3
0.16725,-0.0027444,0.0084119,-0.0034809,3
0.16693,0.00076693,0.011306,-0.0038464,3
0.16666,-0.00079848,0.010179,-0.003288,3
0.16646,0.0024083,0.0083302,-0.0023245,3
0.16626,0.0034137,0.01066,-0.0025023,3
0.16605,0.0012175,0.011825,-0.002472,3
0.16578,0.004632,0.012275,-0.0032938,3
0.16557,0.0067994,0.010175,-0.0024093,3
0.16527,0.0025898,0.010351,-0.003662,3
0.16501,0.0058511,0.015255,-0.0031561,3
0.16467,-0.00070162,0.011666,-0.0040546,3
0.16442,-0.0010734,0.0073997,-0.0029552,3
0.16422,0.00053737,0.0079429,-0.0024063,3
0.16404,0.0034061,0.0064547,-0.0022603,3
0.16374,0.00063343,0.0061797,-0.0034937,3
0.16351,0.0016992,0.010354,-0.0028146,3
0.16339,0.0055098,0.0066681,-0.0014881,3
0.16318,0.0054798,0.010785,-0.0024908,3
0.16289,0.0047478,0.010027,-0.0033843,3
0.1627,0.0062063,0.006509,-0.0023964,3
0.1624,0.0032814,0.0093206,-0.0035891,3
0.16213,0.0003287,0.0062887,-0.003221,3
0.16177,-0.0039032,0.010574,-0.0043328,3
0.16152,0.00054835,0.012036,-0.002912,3
0.16127,0.00070644,0.013034,-0.0030465,3
0.1611,0.0053911,0.010056,-0.0019788,3
0.16101,0.0026803,0.0079854,-0.0011918,3
0.16092,0.0027877,0.0089387,-0.0010055,3
0.16089,0.0060652,0.0076383,-0.00039844,3
0.16085,0.0039162,0.0073381,-0.00049059,3
0.16078,0.004514,0.0091109,-0.00082219,3
0.16071,0.0015493,0.0054809,-0.00086463,3
0.16057,0.0013593,0.0043047,-0.0015985,3
0.16047,0.0013234,0.0036956,-0.0012593,3
0.16037,0.0034982,0.0052092,-0.0012246,3
0.16021,0.0017132,0.010422,-0.0019249,3
0.16006,0.0019584,0.012675,-0.0018176,3
0.15993,0.0011335,0.013658,-0.0014883,3
0.15979,0.0014491,0.0074808,-0.0016726,3
0.15969,-0.0010607,0.0082974,-0.0012037,3
0.15959,0.0044628,0.006898,-0.0012904,3
0.15947,0.0027363,0.00032822,-0.0013941,3
0.15944,0.005852,0.00752,-0.00035159,3
0.15944,0.0043789,0.0056135,5.8496e-05,3
0.15943,0.00035261,0.0049332,-0.00016294,3
0.15948,0.0066064,0.0072836,0.00058416,3
0.15957,0.0088843,0.0028788,0.0011566,3
0.15961,0.0036061,0.0084323,0.00041602,3
0.15957,0.0026799,0.0075648,-0.00040951,3
0.15956,-0.00071575,0.0066722,-0.00017896,3
0.15962,0.0067706,0.0019159,0.00070644,3
0.15963,0.0039095,0.0037501,0.00015584,3
0.15972,0.00593,0.0028986,0.0010633,3
0.15976,0.0035078,0.0049816,0.0004798,3
0.15981,0.0040227,0.0034449,0.00053328,3
0.15984,0.0011491,0.0067514,0.00039903,3
0.15995,0.0053807,0.0057396,0.0012596,3
0.15999,-0.0016435,0.006832,0.00049888,3
0.16004,0.0024507,0.008969,0.00060819,3
0.16016,0.0051166,0.0065254,0.0014173,3
0.16025,0.0024289,0.0079219,0.0011452,3
0.16031,0.0028034,0.0052286,0.00064304,3
0.16036,0.00071153,0.0076757,0.00071337,3
0.16045,0.0030547,0.0010431,0.0010557,3
0.16051,0.0025975,0.0013112,0.0006644,3
0.16063,0.0046827,0.0041652,0.0014647,3
0.16069,0.0003468,0.0031446,0.00069169,3
0.1608,0.001478,0.0024152,0.0013889,3
0.16096,0.0052095,0.0049855,0.0019367,3
0.16112,0.0038724,0.0049555,0.001915,3
0.16129,0.0037428,0.0051221,0.0019743,3
0.16141,0.0025303,0.003895,0.0014693,3
0.16154,0.0058754,0.0024107,0.0016,3
0.16171,0.0068252,0.0052579,0.0020163,3
0.16182,0.0025802,0.00045555,0.0013464,3
0.16192,0.0025826,1.1164e-05,0.0011883,3
0.16203,0.0038967,0.00051333,0.0013365,3
0.16226,0.0077871,-0.002887,0.002759,3
0.1625,0.0066871,-0.0011969,0.0028271,3
0.16273,0.0077519,0.0022619,0.0028014,3
0.16286,0.0051402,0.003148,0.001555,3
0.16305,0.0035449,0.0022924,0.0022777,3
0.16321,0.005015,0.0034369,0.0019084,3
0.16333,0.0032758,0.0055736,0.0013888,3
0.16342,0.0023258,0.0056869,0.0011225,3
0.16357,0.0031427,0.0053513,0.0018263,3
0.16378,0.0047836,0.0023709,0.0025352,3
0.164,0.0031307,0.0044933,0.002661,3
0.16425,0.0035687,0.0047256,0.002927,3
0.16453,0.004816,0.00081003,0.0033129,3
0.16478,-4.2554e-05,1.2999e-05,-2.8029e-05,3
0.16493,0.0022388,0.0013596,0.0018944,3
0.16518,0.0066393,-0.0015629,0.0030205,3
0.16527,-0.003036,0.0029356,0.00099793,3
0.16555,0.0037124,0.0018542,0.0033689,3
0.16588,0.0018911,0.00034735,0.0039293,3
0.16622,0.0058409,0.001513,0.0042138,3
0.16654,0.00092747,-0.00053106,0.0037419,3
0.16693,0.0022529,0.0044098,0.0046807,3
0.16722,0.0068074,0.0028166,0.0034513,3
0.16744,0.0019261,-0.0022757,0.0027278,3
0.16777,0.0054258,-0.0007094,0.0038937,3
0.16805,0.0043711,0.0034573,0.0033469,3
0.16832,0.0045337,-0.0026497,0.0032498,3
0.16851,0.003201,-0.00072749,0.0023246,3
0.16873,0.0066779,0.003812,0.0026516,3
0.16898,0.010828,0.0025378,0.0029656,3
0.16923,0.0085065,-0.0019405,0.0030701,3
0.16944,0.0056489,0.00061468,0.0024705,3
0.16955,-0.00014093,0.00051341,0.0012447,3
0.16966,-0.005371,0.0040044,0.0014069,3
0.16986,0.0022912,-0.0015394,0.0023925,3
0.17008,0.0031561,-0.00050071,0.0025799,3
0.17027,0.0035217,0.00038364,0.0023655,3
0.17053,0.0052733,-0.0013933,0.0030952,3
0.17074,0.0053276,-0.0011081,0.0025323,3
0.17094,0.0025815,-0.003383,0.0023436,3
0.17107,0.0025175,-0.0025719,0.0015629,3
0.17121,0.0059523,-0.0024521,0.0017638,3
0.17135,0.002287,-0.0028044,0.0015801,3
0.17144,0.0011512,-0.0022643,0.0011733,3
0.17157,0.0039472,-0.00076255,0.0015095,3
0.17167,0.0049172,-0.00162,0.0012409,3
0.17178,0.0023842,-0.0023575,0.0012736,3
0.17192,0.0033388,0.00042182,0.0017423,3
0.17203,0.0071703,-0.0012509,0.0013137,3
0.17211,0.0022993,-0.0021191,0.00087831,3
0.17213,0.0030483,-0.0007144,0.00031501,3
0.17225,0.004261,-0.00072615,0.0014527,3
0.17235,0.0032016,-0.0035986,0.0011389,3
0.17241,0.0016818,-0.0041485,0.00073304,3
0.17245,0.0018062,-0.0021147,0.0004611,3
0.17256,0.00085291,-0.0020017,0.0013875,3
0.17271,0.004758,-0.0036248,0.0017896,3
0.17281,0.007051,-0.004362,0.001219,3
0.17295,0.011278,-0.0070695,0.0016471,3
0.17295,0.0035912,-0.0034605,-3.455e-05,3
0.17296,0.0060462,-0.0022411,0.0001727,3
0.17292,0.003038,1.4484e-05,-0.00058747,3
0.17285,-0.00099347,9.9716e-05,-0.00074632,3
0.1729,0.002633,0.0011924,0.00054386,3
0.17287,0.0044506,-0.0010009,-0.00032178,3
0.17285,0.0016988,-0.0040068,-0.00021346,3
0.1728,0.0014812,-0.002908,-0.00060611,3
0.17278,0.0057782,-0.0011547,-0.00020714,3
0.17278,0.0026701,-0.0034507,-9.5978e-05,3
0.17277,0.00309,-0.0038213,-7.0166e-05,3
0.17282,0.0060823,-0.003604,0.00063957,3
0.17292,0.0056696,-0.0061459,0.0011573,3
0.17299,0.0021426,-0.004768,0.00084054,3
0.17307,0.0043247,-0.005894,0.00091558,3
0.17306,0.001322,-0.0073725,-6.2475e-05,3
0.17305,-0.0013895,-0.0053322,-0.00014066,3
0.17305,0.0009923,-0.0047299,2.1986e-05,3
0.17317,0.0013481,-0.0042447,0.0014798,3
0.17315,-0.0012999,0.00026334,-0.00031823,3
0.17325,-0.0013434,-0.0039526,0.0012483,3
0.17327,0.003356,-0.00066424,0.00020404,3
0.17326,0.00010932,-0.0011616,-7.151e-05,3
0.17332,0.0068814,-0.0019084,0.00073163,3
0.17331,0.0078346,-0.0040913,-0.0001076,3
0.17319,-0.0022847,-0.0042022,-0.0014905,3
0.17313,0.0049936,-0.0023603,-0.00071168,3
0.17304,0.0011892,-0.0076214,-0.0010898,3
0.17292,-0.00098735,-0.0077494,-0.001397,3
0.17285,0.00020366,-0.0064805,-0.00092346,3
0.17286,0.0010393,-0.0071596,0.00017155,3
0.17276,8.3071e-05,-0.0076763,-0.0012145,3
0.17278,0.0092877,-0.0064554,0.00020806,3
0.17263,0.00057119,-0.0052243,-0.0018027,3
0.17242,-8.0892e-05,-0.003433,-0.0024924,3
0.17227,0.0035667,-0.0032848,-0.0018823,3
0.17203,-4.421e-05,-0.0037056,-0.0028747,3
0.17191,0.0049712,-0.004673,-0.0014354,3
0.17175,0.0017501,-0.0039334,-0.0019355,3
0.17164,0.0050827,-0.0095965,-0.0012832,3
0.17133,-0.0045766,-0.0049556,-0.0037173,3
0.17112,-0.00074581,-0.0044326,-0.0025601,3
0.17095,-0.00049461,-0.005176,-0.0019508,3
0.1707,-0.0021639,-0.0043082,-0.0031202,3
0.17043,0.0010748,-0.003225,-0.0031902,3
0.1702,0.00039785,-0.0047507,-0.0027987,3
0.16992,0.0026934,-0.0040718,-0.0033598,3
0.16965,0.0049422,-0.0091943,-0.0032037,3
0.16936,0.0010983,-0.011805,-0.0034225,3
0.16911,0.0021865,-0.0072486,-0.0030202,3
0.16892,0.0029041,-0.0059105,-0.0023615,3
0.16864,0.0019917,-0.0033551,-0.0033545,3
0.16835,0.0012875,-0.0030167,-0.0033975,3
0.16803,0.00055912,-0.0029174,-0.0038773,3
0.16773,0.0018003,-0.0052575,-0.0036281,3
0.1674,0.0021617,-0.0026502,-0.0039731,3
0.16711,0.0026637,-0.0086377,-0.0034801,3
0.16683,0.001352,-0.0081394,-0.0033601,3
0.16653,0.00074447,-0.0049481,-0.0035663,3
0.16627,0.0028318,-0.0050967,-0.0031672,3
0.16601,-0.00079163,-0.0036212,-0.0030456,3
0.1657,-0.0034306,-0.0023254,-0.0037259,3
0.16542,0.00054507,-0.0027783,-0.0034083,3
0.16509,0.0017076,-0.005243,-0.0039839,3
0.16473,0.00079383,-0.00305,-0.0042147,3
0.1643,0.0012912,-0.0043235,-0.0051837,3
0.1641,0.0041343,-0.011239,-0.0024271,3
0.16387,0.0033968,-0.0061113,-0.002818,3
0.16361,-0.00030075,-0.0024683,-0.0030225,3
0.16335,0.0016081,-0.0046619,-0.0032062,3
0.16308,-0.00064138,-0.0041783,-0.0032402,3
0.1628,-0.00064773,-0.0022477,-0.0033357,3
0.16253,0.000948,-0.0023583,-0.0032788,3
0.16231,0.0013039,-0.0036902,-0.0025852,3
0.1621,1.9641e-05,-1.6285e-06,2.367e-05,3
0.16188,0.0014279,-0.002769,-0.0025669,3
0.16169,-0.00079349,-0.0055082,-0.002374,3
0.16152,0.0017156,-0.0056003,-0.0020741,3
0.16128,-0.00063092,-0.0033872,-0.0027746,3
0.1611,6.976e-05,-0.004225,-0.0021362,3
0.16097,-0.0025454,-0.0039073,-0.0016079,3
0.16085,-0.0012921,-0.0041544,-0.0014186,3
0.16079,0.00078847,-0.0051535,-0.00072923,3
0.16062,-0.0012664,-0.0037177,-0.0020291,3
0.16036,-0.0019684,-0.0044487,-0.003133,3
0.16019,0.0014468,-0.0064673,-0.0020223,3
0.16001,-0.00037404,-0.0030497,-0.0021116,3
0.15988,0.00018393,-0.0022692,-0.0016419,3
0.15985,0.00077446,-0.0032139,-0.00037046,3
0.15988,0.0028737,-0.0043849,0.00033986,3
0.15975,-0.0034214,-0.00031392,-0.0014943,3
0.15962,0.00011396,-0.0042928,-0.0015608,3
0.1595,0.0048271,-0.005048,-0.0014375,3
0.15925,0.00035496,-0.0038059,-0.0029479,3
0.15901,-0.0060024,-0.0040353,-0.002912,3
0.15898,0.0022716,-0.005491,-0.00038119,3
0.15877,-0.0062958,-0.0040454,-0.0025545,3
0.15862,-0.0029909,-0.0043248,-0.0017025,3
0.15854,-0.0025773,-0.0039692,-0.0010242,3
0.15856,0.0051485,-0.004827,0.00024018,3
0.15833,-0.0054458,-5.5991e-05,-0.0027133,3
0.1581,-0.0011762,-0.0024412,-0.0027492,3
0.15782,0.00070661,-0.0047037,-0.0034325,3
0.15747,0.0031027,-0.0068685,-0.004256,3
0.15722,0.000431,-0.0034587,-0.0029144,3
0.15694,-0.0024123,-0.0025971,-0.0033926,3
0.15674,-7.6412e-05,-0.0060069,-0.0023817,3
0.15669,0.0042661,-0.0030725,-0.00057941,3
0.15659,-0.00060661,-0.0011378,-0.0011748,3
0.15644,-0.0047663,-0.00054922,-0.0018042,3
0.15627,-0.0020268,-0.0032587,-0.0020975,3
0.15601,-0.0022798,-0.0034028,-0.0030457,3
0.15576,-0.0012591,-0.0069727,-0.0030938,3
0.15543,-0.00026075,-0.0033669,-0.0038535,3
0.15502,-0.0038543,-0.0041436,-0.0050085,3
0.15467,-6.1595e-05,-0.0044517,-0.0042113,3
0.1544,0.00072311,-0.0020473,-0.0032906,3
0.15416,-0.0005846,-0.0023391,-0.0028125,3
0.15386,-0.005283,0.00019304,-0.0035961,3
0.15374,0.0038261,-0.0034212,-0.0014401,3
0.15349,0.0011318,-0.0051736,-0.0030165,3
0.15319,-0.0024897,-0.0051309,-0.0035872,3
0.1528,-0.0016433,-0.0059589,-0.004733,3
0.15241,-0.0023962,-0.0083461,-0.0046227,3
0.15199,0.00023762,-0.0090328,-0.0051364,3
0.1517,-7.4225e-05,-0.0088929,-0.0034527,3
0.15135,-0.0046156,-0.0035535,-0.0042127,3
0.1511,-0.002381,-0.003665,-0.0030346,3
0.15084,-0.00021723,-0.0015385,-0.0030474,3
0.15051,-0.007061,-0.0015981,-0.0039498,3
0.15022,-0.0011722,0.00041347,-0.0035232,3
0.14975,-0.0069552,0.0022782,-0.0056088,3
0.14943,-0.003964,-0.0012419,-0.0038245,3
0.14908,-0.0030142,0.00056114,-0.0041717,3
0.1488,-0.0024102,-0.0054504,-0.003358,3
0.14847,-0.0019441,-0.0043017,-0.0040223,3
0.14803,-0.0029408,-0.0025643,-0.0052817,3
0.1477,-0.00047645,-0.0052228,-0.0039026,3
0.14734,-0.00080969,-0.0026662,-0.0043588,3
0.14693,-0.0001739,-0.00076095,-0.0049203,3
0.14655,-0.00020487,0.00095554,-0.0045609,3
0.14626,0.00096821,-0.001499,-0.0034283,3
0.14588,-0.0013245,0.00020384,-0.0045549,3
0.14554,-0.00010644,-0.0046243,-0.0040908,3
0.14523,-0.00011288,-0.00359,-0.0038072,3
0.14489,-0.0024053,-0.0025707,-0.004074,3
0.14452,-0.0029251,-0.001952,-0.004468,3
0.14413,-0.0041102,0.0010294,-0.0046416,3
0.14366,-0.0043569,0.0045638,-0.0056734,3
0.14314,-0.0032462,0.0048703,-0.0061533,3
0.14267,-0.0046715,0.0066534,-0.0057998,3
0.14224,-0.00090603,0.0054952,-0.0050857,3
0.14182,-0.0019247,-0.00010321,-0.0049494,3
0.14147,-0.0024791,-0.0014722,-0.0041668,3
0.14111,-0.0037286,-0.0041685,-0.0043883,3
0.14069,-0.0047431,-0.0060667,-0.0049925,3
0.14022,-0.0001708,-0.0058079,-0.005647,3
0.13977,-0.002546,-0.0054513,-0.0053899,3
0.13926,-0.0015366,0.0018822,-0.0061314,3
0.13878,0.00081328,0.0040552,-0.0058193,3
0.13836,-0.00014208,0.0018671,-0.005076,3
0.13796,-9.2311e-05,0.0010071,-0.0046924,3
0.13739,-0.0079537,0.0083684,-0.0070358,3
0.13686,-0.0042653,0.0068083,-0.0062581,3
0.13648,-0.0031719,0.0035073,-0.0045191,3
0.136,-0.0037833,0.0042871,-0.0057461,3
0.13546,-0.005788,0.0031084,-0.0065331,3
0.13503,0.00038036,0.0017156,-0.0051044,3
0.13445,0.0020373,0.0025468,-0.0070084,3
0.1339,-0.0040004,0.0017993,-0.006569,3
0.13338,-0.00091119,0.0057571,-0.0062457,3
0.13294,0.0027333,0.0053473,-0.0053467,3
0.13252,-0.0017895,0.0044084,-0.0049926,3
0.13224,0.0016909,0.0026014,-0.0034014,3
0.13185,-0.0020449,0.004348,-0.0047298,3
