76,-0.19542,-1.796,-101.14,0.12413,0.16348,0.1592,-57,15,-997,1,3.264,10232,10229,0.042133,0.052071,0.040753
77,-0.18524,-1.7634,-101.11,0.14129,0.20114,0.12655,-55,15,-997,1,3.1441,10227,10224,0.060421,0.056472,0.035978
78,-0.17793,-1.7282,-101.09,0.081535,0.17903,0.16197,-54,14,-997,1,3.0183,10222,10219,0.038701,0.058289,0.032883
79,-0.18852,-1.7004,-101.06,0.039844,0.15279,0.17465,-54,14,-997,1,2.9268,10215,10212,0.024931,0.053847,0.03209
80,-0.21059,-1.6797,-101.02,0.058312,0.14807,0.1867,-53,14,-996,1,2.8656,10209,10206,0.025324,0.05678,0.038256
81,-1.0204,-0.73462,-112.96,0.084884,0.056928,0.064156,-3,26,-996,2,1.5808,12761,12762,0.010446,0.0073568,0.011321
82,-0.22704,-1.6555,-101,0.11832,0.16091,0.12531,-52,15,-997,1,2.7921,10203,10200,0.039891,0.041593,0.029702
83,-0.21071,-1.6325,-100.98,0.22412,0.17661,0.087825,-51,14,-997,1,2.7094,10200,10198,0.081418,0.038903,0.057941
84,-0.17424,-1.607,-100.97,0.27289,0.1966,0.10355,-50,14,-997,1,2.6127,10198,10196,0.11312,0.049372,0.085192
85,-0.14098,-1.5835,-100.95,0.19813,0.17494,0.18899,-49,13,-997,1,2.5275,10194,10191,0.069863,0.066322,0.074973
86,0.0045931,14.851,-101.19,0.0030718,0.053063,0.061845,244,0,-969,0,220.55,10460,10239,0.0028251,0.0066405,0.0038343
87,-0.13228,-1.5551,-100.91,0.11501,0.20278,0.2407,-48,13,-998,1,2.4359,10185,10183,0.054349,0.099058,0.071165
88,-0.14017,-1.5245,-100.87,0.076866,0.18818,0.23467,-48,14,-997,1,2.3438,10176,10174,0.041319,0.090481,0.060979
89,-0.15212,-1.4972,-100.83,0.082414,0.17277,0.19564,-47,14,-997,1,2.2649,10169,10166,0.036642,0.068125,0.045068
90,-0.1221,-1.474,-100.81,0.43387,0.20278,0.10673,-130,45,-1647,1,2.1877,10164,10162,0.22936,0.05251,0.19964
91,0.52498,1.8965,-100.62,-0.51903,11.324,1.7156,-65,6,-974,1,3.8722,10128,10125,128.5,131.17,3.2126
92,-1.0075,-0.71342,-112.95,0.17119,0.082115,0.054857,-4,25,-1000,2,1.5239,12758,12758,0.03605,0.0097522,0.032317
93,0.36957,2.7739,-100.17,-1.2166,-1.6846,1.8664,-48,15,-979,1,7.8313,10042,10034,4.3181,6.3215,4.9636
94,0.39453,1.7845,-99.852,3.1398,-4.1813,0.7832,-70,33,-984,1,3.3402,9973.6,9970.6,27.341,18.096,10.472
95,0.40746,1.422,-99.64,-0.020521,0.49287,0.91306,-82,33,-1008,1,2.1881,9930.1,9928.2,0.24334,1.0766,0.8341
96,0.38842,1.7848,-99.393,0.026788,1.837,1.1551,-72,29,-999,1,3.3364,9882.2,9879.2,3.3752,4.7087,1.335
97,0.38107,2.0664,-99.087,0.019423,0.61564,1.3971,-66,29,-997,1,4.4153,9822.4,9818.3,0.37939,2.331,1.9524
98,0.0036945,14.851,-101.19,0.006977,0.054321,0.067927,244,0,-970,0,220.55,10459,10239,0.0029995,0.0075649,0.0046627
99,0.37542,2.0748,-98.736,0.018793,-0.13349,1.5321,-67,34,-999,1,4.4458,9753.1,9749,0.018172,2.3652,2.3477
100,0.37575,2.0456,-98.358,-0.010249,0.11296,1.6574,-68,38,-1001,1,4.3255,9678.5,9674.5,0.012864,2.7597,2.7471
101,0.37647,2.117,-97.934,-0.02131,0.47386,1.8565,-67,41,-1001,1,4.6234,9595.5,9591.2,0.225,3.6711,3.447
102,0.3763,2.2335,-97.456,-0.0067299,0.5118,2.0814,-65,45,-1000,1,5.1299,9502.7,9497.9,0.26199,4.594,4.3321
103,-0.98432,-0.69479,-112.93,0.18075,0.070948,0.087619,-3,25,-1000,2,1.4516,12754,12754,0.037704,0.012711,0.040347
104,0.3713,2.3249,-96.926,-0.030074,0.41425,2.3224,-64,50,-1000,1,5.5431,9400.1,9394.9,0.17251,5.5654,5.3947
105,0.35789,2.389,-96.338,-0.062943,0.39045,2.6201,-63,55,-1000,1,5.8353,9286.8,9281.2,0.15641,7.0175,6.869
106,0.34617,2.4498,-95.681,-0.082292,0.44638,2.9504,-61,61,-1001,1,6.1212,9160.8,9154.9,0.20603,8.9041,8.7116
107,0.33222,2.5278,-94.94,-0.11245,0.51689,3.329,-59,68,-1001,1,6.5002,9019.9,9013.7,0.27982,11.35,11.095
108,0.31958,2.6217,-94.103,-0.11193,0.53842,3.6882,-58,75,-1000,1,6.9754,8862.2,8855.4,0.30242,13.893,13.615
109,0.31217,2.7256,-93.188,-0.12402,0.52999,3.9364,-56,81,-1001,1,7.5261,8691.5,8684.2,0.29627,15.776,15.51
110,-3.6861,29.538,-101.48,0.0085705,0.0020018,0.0026485,244,0,-969,0,886.08,11171,10312,7.7462e-05,1.1022e-05,8.0469e-05
111,0.0029114,14.85,-101.19,0.0020574,0.060893,0.063778,244,0,-970,0,220.53,10459,10239,0.0037122,0.0077756,0.0040719
112,0.30777,2.8302,-92.226,-0.13038,0.541,4.1217,-55,85,-1001,1,8.1048,8513.6,8505.7,0.30968,17.281,17.006
113,0.30835,2.9405,-91.228,-0.12665,0.57822,4.273,-53,88,-1001,1,8.7416,8331.1,8322.6,0.35038,18.593,18.274
114,-1.2828,-1.472,125.72,0.12395,0.28088,0.16239,-34,27,-1004,1,3.8126,15807,15807,0.094256,0.10526,0.041732
115,-0.96695,-0.68747,-112.91,0.034383,0.039842,0.1304,-1,25,-998,2,1.4076,12748,12749,0.0027696,0.018591,0.018186
116,0.30925,3.0673,-90.19,-0.1346,0.643,4.4163,-50,90,-1000,1,9.5037,8143.6,8134.3,0.43157,19.918,19.522
117,0.31256,3.2069,-89.115,-0.1383,0.70445,4.5762,-48,92,-1001,1,10.382,7951.7,7941.5,0.51537,21.438,20.961
118,0.31492,3.3554,-87.994,-0.18048,0.69324,4.7871,-45,94,-1001,1,11.358,7754.2,7743,0.51316,23.396,22.948
119,0.31641,3.4998,-86.822,-0.20143,0.71626,5.0224,-43,97,-1001,1,12.349,7550.4,7538.2,0.5536,25.738,25.265
120,0.31875,3.6496,-85.592,-0.24574,0.76232,5.2804,-41,99,-1002,1,13.421,7339.3,7326,0.64152,28.463,27.943
121,0.32562,3.8196,-84.299,-0.2558,0.8768,5.5268,-37,101,-1002,1,14.695,7120.9,7106.4,0.83422,31.314,30.611
122,0.33247,4.03,-82.962,-0.28613,1.1135,5.7055,-34,103,-1002,1,16.351,6899,6882.8,1.3216,33.792,32.634
123,0.3387,4.2778,-81.589,-0.3165,1.2433,5.8614,-29,104,-1002,1,18.415,6675,6656.8,1.6459,35.901,34.456
124,0.0021831,14.85,-101.19,-0.0014114,0.060777,0.059392,244,0,-970,0,220.52,10459,10239,0.0036959,0.0072213,0.0035294
125,0.33977,4.5428,-80.173,-0.36894,1.2888,6.0627,-25,104,-1002,1,20.752,6448.3,6427.8,1.7971,38.418,36.893
126,-0.98174,-0.67926,-112.88,-0.078467,0.056385,0.096525,0,25,-998,2,1.4252,12742,12742,0.0093363,0.012496,0.015474
127,0.34389,4.8212,-78.709,-0.39116,1.314,6.198,-20,105,-1002,1,23.362,6218.3,6195.2,1.8795,40.141,38.568
128,0.35479,5.1231,-77.216,-0.40182,1.4489,6.2813,-15,105,-1002,1,26.372,5988.6,5962.5,2.2607,41.554,39.616
129,0.36695,5.453,-75.704,-0.47127,1.525,6.3484,-10,103,-1002,1,29.869,5760.9,5731.3,2.5477,42.628,40.525
130,0.37999,5.8023,-74.178,-0.50045,1.6043,6.3586,-4,101,-1002,1,33.811,5536.1,5502.6,2.8243,43.006,40.682
131,0.38904,6.1878,-72.664,-0.54428,1.8854,6.2873,1,99,-1003,1,38.44,5318.3,5280.2,3.8511,43.086,39.827
132,0.39375,6.6551,-71.174,-0.5744,2.1753,6.1366,9,94,-1003,1,44.446,5110,5065.9,5.0617,42.389,37.988
133,0.38961,7.1845,-69.718,-0.5836,2.4149,5.9475,17,89,-1003,1,51.769,4912.2,4860.8,6.1724,41.205,35.714
134,0.38294,7.7893,-68.323,-0.61668,2.8011,5.7306,26,84,-1003,1,60.82,4728.8,4668.2,8.2267,40.686,33.22
135,0.38075,8.4731,-66.952,-0.70284,3.0788,5.7181,37,80,-1003,1,71.938,4554.4,4482.7,9.973,42.175,33.19
136,0.0022854,14.848,-101.19,-0.0058706,0.049119,0.047373,244,0,-970,0,220.47,10459,10239,0.0024471,0.0046568,0.0022786
137,-1.0258,-0.66065,-112.87,-0.18242,0.16404,0.060282,-3,26,-1002,2,1.4887,12739,12740,0.060184,0.030543,0.036909
138,0.38724,9.2374,-65.541,-0.79691,3.4933,5.9532,48,78,-1003,1,85.48,4380.9,4295.7,12.838,47.644,36.076
139,0.39302,10.21,-64.046,-0.9515,4.8697,6.3792,64,79,-1003,1,104.41,4206.2,4102.1,24.619,64.408,41.599
140,0.39724,11.629,-62.428,-1.2243,7.0645,6.9262,87,81,-1003,1,135.39,4032.5,3897.4,51.406,97.879,49.471
141,0.40099,13.648,-60.636,-1.6202,9.7063,7.6541,118,84,-999,1,186.42,3862.9,3676.8,96.838,152.8,61.211
142,0.3959,14.702,-58.601,-2.0838,0.022991,8.8133,138,100,-993,1,216.31,3650.2,3434.2,4.3427,77.676,82.017
143,0.40041,14.686,-56.226,-2.4723,0.022495,10.289,138,110,-994,1,215.84,3377.1,3161.5,6.1128,105.87,111.98
144,0.4003,14.664,-53.476,-2.8891,0.037888,11.86,139,122,-994,1,215.2,3074.7,2859.8,8.3484,140.66,149
145,0.40028,14.647,-50.323,-3.3033,0.029194,13.526,139,134,-993,1,214.7,2746.9,2532.6,10.912,182.94,193.85
